period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units,country
2022-12-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),10.08,$/MCF,Portugal
2023-01-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),7.99,$/MCF,Portugal
2023-02-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),6.08,$/MCF,Portugal
2023-03-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.29,$/MCF,Portugal
2023-04-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.2,$/MCF,Portugal
2023-05-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.7,$/MCF,Portugal
2023-06-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),4.69,$/MCF,Portugal
2023-07-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.95,$/MCF,Portugal
2023-08-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.36,$/MCF,Portugal
2023-09-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.43,$/MCF,Portugal
2023-10-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.68,$/MCF,Portugal
2023-11-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.86,$/MCF,Portugal
2023-12-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),6.97,$/MCF,Portugal
2024-01-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.96,$/MCF,Portugal
2024-02-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.87,$/MCF,Portugal
2024-03-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),4.01,$/MCF,Portugal
2024-04-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),4.74,$/MCF,Portugal
2024-05-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.32,$/MCF,Portugal
2024-06-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.42,$/MCF,Portugal
2024-07-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.54,$/MCF,Portugal
2024-08-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),4.67,$/MCF,Portugal
2024-09-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),4.67,$/MCF,Portugal
2024-10-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.16,$/MCF,Portugal
2024-11-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.2,$/MCF,Portugal
2024-12-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),6.18,$/MCF,Portugal
2025-01-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),7.06,$/MCF,Portugal
2025-02-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),6.31,$/MCF,Portugal
2025-03-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),7.37,$/MCF,Portugal
2025-04-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),6.8,$/MCF,Portugal
2025-05-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.87,$/MCF,Portugal
2025-06-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),6.19,$/MCF,Portugal
2025-07-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),7.13,$/MCF,Portugal
2025-08-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),6.54,$/MCF,Portugal
2025-09-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.73,$/MCF,Portugal
2025-10-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),5.47,$/MCF,Portugal
2025-11-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),6.11,$/MCF,Portugal
2025-12-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),7.37,$/MCF,Portugal
2026-01-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Dollars per Thousand Cubic Feet),8.35,$/MCF,Portugal
2018-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2018-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2018-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2018-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2018-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2018-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2018-07-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2018-08-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2018-09-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2018-10-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2018-11-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2018-12-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),7.62,$/MCF,Greece
2019-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2019-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),6.84,$/MCF,Greece
2019-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2019-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2019-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),3.97,$/MCF,Greece
2019-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2019-07-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2019-08-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2019-09-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2019-10-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2019-11-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2019-12-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),6.36,$/MCF,Greece
2020-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),7.1,$/MCF,Greece
2020-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2020-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.18,$/MCF,Greece
2020-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.08,$/MCF,Greece
2020-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.08,$/MCF,Greece
2020-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.47,$/MCF,Greece
2020-07-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),6.67,$/MCF,Greece
2020-08-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2020-09-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),4.52,$/MCF,Greece
2020-10-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2020-11-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),6.11,$/MCF,Greece
2020-12-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),6.08,$/MCF,Greece
2021-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.56,$/MCF,Greece
2021-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2021-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.33,$/MCF,Greece
2021-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2021-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),6.11,$/MCF,Greece
2021-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2021-07-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),7.19,$/MCF,Greece
2021-08-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),7.97,$/MCF,Greece
2021-09-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),8.99,$/MCF,Greece
2021-10-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),10.12,$/MCF,Greece
2021-11-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),9.31,$/MCF,Greece
2021-12-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),9.63,$/MCF,Greece
2022-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),7.77,$/MCF,Greece
2022-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),8.69,$/MCF,Greece
2022-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),8.55,$/MCF,Greece
2022-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),9.53,$/MCF,Greece
2022-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),12.82,$/MCF,Greece
2022-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),13.5,$/MCF,Greece
2022-07-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),11.25,$/MCF,Greece
2022-08-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),23.35,$/MCF,Greece
2022-09-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2022-10-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),32.92,$/MCF,Greece
2022-11-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),9.31,$/MCF,Greece
2022-12-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),11.14,$/MCF,Greece
2023-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),8.69,$/MCF,Greece
2023-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.09,$/MCF,Greece
2023-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),6.07,$/MCF,Greece
2023-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),4.54,$/MCF,Greece
2023-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.0,$/MCF,Greece
2023-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.35,$/MCF,Greece
2023-07-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
