period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units,country
2024-01-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),41873.0,MMCF,Netherlands
2024-02-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),45501.0,MMCF,Netherlands
2024-03-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),57169.0,MMCF,Netherlands
2024-04-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),47486.0,MMCF,Netherlands
2024-05-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),37694.0,MMCF,Netherlands
2024-06-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),34890.0,MMCF,Netherlands
2024-07-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),22461.0,MMCF,Netherlands
2024-08-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),37494.0,MMCF,Netherlands
2024-09-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),48864.0,MMCF,Netherlands
2024-10-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),32221.0,MMCF,Netherlands
2024-11-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),29842.0,MMCF,Netherlands
2024-12-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),28274.0,MMCF,Netherlands
2025-01-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),35404.0,MMCF,Netherlands
2025-02-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),24794.0,MMCF,Netherlands
2025-03-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),56814.0,MMCF,Netherlands
2025-04-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),56009.0,MMCF,Netherlands
2025-05-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),78927.0,MMCF,Netherlands
2025-06-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),62077.0,MMCF,Netherlands
2025-07-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),53830.0,MMCF,Netherlands
2025-08-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),70762.0,MMCF,Netherlands
2025-09-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),68528.0,MMCF,Netherlands
2025-10-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),51931.0,MMCF,Netherlands
2025-11-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),43564.0,MMCF,Netherlands
2025-12-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),43494.0,MMCF,Netherlands
2026-01-01,NUS-NNL,NLD,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NNL_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Netherlands (Million Cubic Feet),39137.0,MMCF,Netherlands
2018-01-01,NUS-NSP,ESP,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NSP_MMCF,U.S. Liquefied Natural Gas Exports by Vessel to Spain (Million Cubic Feet),0.0,MMCF,Spain
2018-02-01,NUS-NSP,ESP,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NSP_MMCF,U.S. Liquefied Natural Gas Exports by Vessel to Spain (Million Cubic Feet),0.0,MMCF,Spain
2018-03-01,NUS-NSP,ESP,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NSP_MMCF,U.S. Liquefied Natural Gas Exports by Vessel to Spain (Million Cubic Feet),0.0,MMCF,Spain
2018-04-01,NUS-NSP,ESP,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NSP_MMCF,U.S. Liquefied Natural Gas Exports by Vessel to Spain (Million Cubic Feet),0.0,MMCF,Spain
2018-05-01,NUS-NSP,ESP,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NSP_MMCF,U.S. Liquefied Natural Gas Exports by Vessel to Spain (Million Cubic Feet),0.0,MMCF,Spain
2018-06-01,NUS-NSP,ESP,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NSP_MMCF,U.S. Liquefied Natural Gas Exports by Vessel to Spain (Million Cubic Feet),0.0,MMCF,Spain
2018-07-01,NUS-NSP,ESP,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NSP_MMCF,U.S. Liquefied Natural Gas Exports by Vessel to Spain (Million Cubic Feet),3230.0,MMCF,Spain
